<Date>, <Time>, <Open>, <High>, <Low>, <Close>, <UpVolume>, <DownVolume>, <TotalVolume>, <UpTicks>, <DownTicks>, <TotalTicks>, <OpenInterest>, <Knt1>, <usc1>, <+mx1>, <-mx1>, <Message1>, <Knt2>, <usc2>, <+mx2>, <-mx2>, <Message2>, <Knt3>, <usc3>, <+mx3>, <-mx3>, <Message3>, <Knt4>, <usc4>, <+mx4>, <-mx4>, <Message4>, <Knt5>, <usc5>, <+mx5>, <-mx5>, <Message5>, <Knt6>, <usc6>, <+mx6>, <-mx6>, <Message6>, <Knt7>, <usc7>, <+mx7>, <-mx7>, <Message7>, <Knt8>, <usc8>, <+mx8>, <-mx8>, <Message8>, <Knt9>, <usc9>, <+mx9>, <-mx9>, <Message9>, <Knt10>, <usc10>, <+mx10>, <-mx10>, <Message10>, <Knt11>, <usc11>, <+mx11>, <-mx11>, <Message11>, <Zero Line>, <MGapSum 1>, <MGapSum 2>, <MGapSum 3>, <MGapSum 4>, <MGapSum 5>, <MGapSum 6>, <MGapSum 7>, <MGapSum 8>, <MGapSum 9>, <MGapSum 10>, <MGapSum 11>, <MGapSum 12>, <MGapSum 13>, <MGapSum 14>, <MGapSum 15>, <MAvgOfAvg>, <DblSlwK>, <DblSlwD>, <OverBot>, <OverSld>, <HA1>, <HA2>, <HA3>, <HA4>, <HA5>, <HA6>, <AvgOfHAs>, <HA7>, <HA8>, <HA9>, <HA10>, <HA11>, <HA12>, <HA13>, <HA14>, <HA15>, <zero>, <HA1.U>, <HA1.D>, <HA2.U>, <HA2.D>, <HA3.U>, <HA3.D>, <HA4.U>, <HA4.D>, <HA5.U>, <HA5.D>, <HA6.U>, <HA6.D>, <Z.U>, <Z.D>, <HA7.U>, <HA7.D>, <HA8.U>, <HA8.D>, <HA9.U>, <HA9.D>, <HA10.U>, <HA10.D>, <HA11.U>, <HA11.D>, <HA12.U>, <HA12.D>, <HA13.U>, <HA13.D>, <HA14.U>, <HA14.D>, <HA15.U>, <HA15.D>, <TGapSum 1>, <TGapSum 2>, <TGapSum 3>, <TGapSum 4>, <TGapSum 5>, <TGapSum 6>, <TGapSum 7>, <TGapSum 8>, <TGapSum 9>, <TGapSum 10>, <TGapSum 11>, <TGapSum 12>, <TGapSum 13>, <TGapSum 14>, <TAvgOfAvg>, <SlowK>, <SlowD>, <OverBot>, <OverSld>
4/2/2008,16:15:00,1149.25,1174.25,1149.25,1174.25,7108050,6995915,14103969,704543,701448,1405991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17643.71,17692.53,17733.50,17781.01,17816.40,17852.36,17889.26,17935.18,17981.29,18034.54,18074.99,18124.41,18165.77,18213.71,18255.54,24019.40,0,52,90,10,1175.22,1181.14,1187.00,1192.92,1198.97,1205.11,1341.98,1212.32,1228.38,1236.24,1247.76,1256.10,1266.98,1279.07,1290.44,1300.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-612,-563,-522,-475,-439,-403,-366,-320,-274,-221,-181,-131,-90,-42,-309,52,78,90,10
4/24/2008,16:15:00,1174.25,1199.25,1174.25,1199.25,14117091,14007847,28124203,1273879,1277185,2551064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17695.71,17735.28,17768.99,17809.15,17839.38,17870.49,17902.82,17943.53,17984.88,18033.36,18070.39,18116.10,18154.62,18199.57,18239.06,23823.20,0,41,90,10,1165.48,1171.32,1177.12,1182.89,1188.75,1194.75,1327.71,1201.70,1217.35,1225.00,1236.65,1244.92,1256.18,1268.29,1280.15,1291.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-543,-504,-470,-430,-400,-369,-336,-296,-254,-206,-169,-123,-84,-39,-282,50,76,90,10
5/14/2008,16:15:00,1199.25,1224.25,1199.25,1224.25,11640344,11527015,23167119,979733,973382,1953115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17793.09,17821.90,17847.08,17878.42,17902.40,17927.58,17954.23,17988.35,18023.60,18065.79,18098.28,18138.90,18173.48,18214.17,18250.22,23526.10,0,27,90,10,1158.55,1164.13,1169.77,1175.39,1181.02,1186.75,1312.92,1193.41,1208.27,1215.61,1227.18,1235.28,1246.74,1258.72,1270.97,1282.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-457,-428,-403,-372,-348,-323,-296,-262,-227,-184,-152,-111,-77,-36,-245,48,73,90,10
6/5/2008,16:15:00,1199.25,1199.25,1174.25,1174.25,13488373,13449680,26938064,1054132,1050775,2104907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17769.16,17795.91,17819.38,17848.79,17871.37,17895.17,17920.47,17952.99,17986.75,18027.43,18058.83,18098.30,18132.00,18171.80,18207.20,23159.66,0,11,90,10,1152.88,1158.06,1163.43,1168.87,1174.30,1179.78,1297.84,1186.09,1200.02,1207.02,1218.34,1226.21,1237.74,1249.48,1262.02,1273.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-438,-411,-388,-358,-336,-312,-287,-254,-220,-180,-148,-109,-75,-35,-237,46,71,90,10
6/10/2008,16:15:00,1174.25,1174.25,1149.25,1149.25,3495994,3620972,7116968,301927,307327,609254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17695.12,17723.10,17747.43,17777.58,17800.65,17824.85,17850.52,17883.44,17917.57,17958.67,17990.41,18030.31,18064.41,18104.71,18140.59,22749.81,0,0,90,10,1147.76,1152.38,1157.37,1162.55,1167.79,1173.08,1282.64,1179.05,1192.14,1198.80,1209.78,1217.36,1228.85,1240.26,1253.00,1265.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-445,-417,-393,-363,-340,-316,-290,-257,-223,-182,-150,-110,-76,-36,-240,43,69,90,10
6/19/2008,16:15:00,1149.25,1149.25,1124.25,1124.25,7283400,7401473,14684877,560398,568907,1129305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17578.32,17609.93,17637.05,17669.96,17694.96,17720.96,17748.34,17783.25,17819.24,17862.35,17895.58,17937.26,17972.82,18014.79,18052.13,22316.94,0,0,90,10,1142.38,1146.41,1150.91,1155.75,1160.79,1165.90,1267.46,1171.58,1184.10,1190.47,1201.11,1208.35,1219.71,1230.79,1243.68,1256.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-474,-442,-415,-382,-357,-331,-304,-269,-233,-190,-157,-115,-79,-37,-252,40,67,90,10
6/25/2008,16:15:00,1124.25,1124.25,1099.25,1099.25,4011319,3949311,7960630,311770,312393,624163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17424.99,17461.94,17493.26,17530.43,17558.45,17587.32,17617.46,17655.59,17694.64,17741.04,17776.72,17821.27,17859.17,17903.80,17943.42,21876.05,0,0,90,10,1135.96,1139.44,1143.43,1147.86,1152.63,1157.57,1252.39,1163.00,1175.45,1181.54,1191.91,1198.81,1209.96,1220.81,1233.81,1246.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-518,-481,-450,-413,-385,-356,-326,-288,-249,-202,-167,-122,-84,-40,-272,35,64,90,10
7/1/2008,16:15:00,1099.25,1099.25,1074.25,1074.25,5164874,5185987,10350863,433800,442506,876306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17240.46,17283.92,17320.39,17362.93,17394.76,17427.29,17460.98,17503.30,17546.34,17597.07,17635.96,17684.27,17725.25,17773.36,17815.96,21437.28,0,0,90,10,1128.00,1131.03,1134.56,1138.59,1143.02,1147.77,1237.48,1152.94,1165.69,1171.56,1181.75,1188.35,1199.26,1210.07,1223.10,1235.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-576,-532,-496,-453,-421,-389,-355,-313,-270,-219,-180,-132,-91,-43,-298,31,61,90,10
7/8/2008,16:15:00,1074.25,1074.25,1049.25,1049.25,4855630,4811074,9666705,398341,403905,802246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17029.22,17079.95,17122.22,17170.87,17207.09,17243.86,17281.69,17328.92,17376.67,17432.53,17475.23,17528.04,17572.68,17624.95,17671.11,21006.34,0,0,90,10,1118.21,1120.92,1124.09,1127.75,1131.86,1136.36,1222.70,1141.25,1154.54,1160.26,1170.36,1176.71,1187.45,1198.33,1211.32,1224.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-642,-591,-549,-500,-464,-427,-389,-342,-294,-239,-196,-143,-98,-46,-328,27,58,90,10
7/14/2008,16:15:00,1049.25,1049.25,1024.25,1024.25,5554424,5793615,11348042,531216,549360,1080576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16795.13,16853.56,16902.01,16957.27,16998.25,17039.65,17082.03,17134.71,17187.71,17249.31,17296.30,17354.17,17402.97,17459.94,17510.13,20584.74,0,0,90,10,1106.49,1109.03,1111.98,1115.35,1119.18,1123.43,1208.00,1128.00,1141.88,1147.47,1157.64,1163.77,1174.42,1185.47,1198.36,1211.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-715,-657,-608,-553,-512,-470,-428,-375,-322,-261,-214,-156,-107,-50,-362,24,55,90,10
7/21/2008,16:15:00,1049.25,1074.25,1049.25,1074.25,6529237,6377032,12906068,606533,604726,1211259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16701.62,16758.27,16805.47,16859.74,16900.11,16941.06,16983.14,17035.62,17088.59,17150.45,17197.70,17256.07,17305.39,17363.09,17414.01,20173.61,0,0,90,10,1095.17,1097.54,1100.33,1103.47,1107.01,1110.98,1193.33,1115.17,1129.19,1134.61,1144.89,1150.83,1161.42,1172.54,1185.23,1198.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-712,-656,-609,-554,-514,-473,-431,-378,-325,-264,-216,-158,-109,-51,-363,21,52,90,10
8/8/2008,16:15:00,1074.25,1099.25,1074.25,1099.25,13901082,13613576,27514664,1260617,1238480,2499097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16674.68,16725.80,16768.74,16818.85,16856.35,16894.67,16934.32,16984.11,17034.69,17094.26,17139.93,17196.65,17244.77,17301.29,17351.36,19775.73,0,0,90,10,1085.42,1087.53,1090.10,1093.04,1096.31,1099.97,1178.69,1103.72,1117.41,1122.57,1132.87,1138.66,1149.15,1160.11,1172.55,1185.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-677,-626,-583,-533,-495,-457,-417,-367,-317,-257,-211,-155,-107,-50,-350,20,49,90,10
9/3/2008,16:15:00,1074.25,1074.25,1049.25,1049.25,14762747,14648472,29396149,1330314,1332982,2663296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16544.44,16596.99,16641.13,16692.60,16731.12,16770.47,16811.19,16862.32,16914.28,16975.48,17022.41,17080.73,17130.22,17188.36,17239.91,19391.77,0,0,90,10,1076.06,1077.79,1080.09,1082.83,1085.90,1089.28,1164.11,1092.62,1105.78,1110.61,1120.85,1126.49,1136.93,1147.64,1159.83,1172.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-695,-643,-599,-547,-509,-469,-429,-378,-326,-264,-217,-159,-110,-52,-360,18,46,90,10
9/12/2008,16:15:00,1049.25,1049.25,1024.25,1024.25,9966505,10061544,20028053,848985,858142,1707127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16379.44,16435.34,16482.18,16536.59,16577.24,16618.70,16661.53,16715.20,16769.67,16833.72,16882.80,16943.72,16995.40,17056.07,17109.84,19021.77,0,0,90,10,1066.68,1068.03,1069.98,1072.46,1075.35,1078.55,1149.61,1081.50,1094.11,1098.57,1108.62,1114.10,1124.56,1134.99,1146.93,1159.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-730,-675,-628,-573,-533,-491,-448,-395,-340,-276,-227,-166,-114,-54,-377,17,43,90,10
9/15/2008,16:15:00,1024.25,1024.25,999.25,999.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16184.76,16245.35,16295.98,16354.50,16398.12,16442.49,16488.20,16545.38,16603.25,16671.11,16723.05,16787.42,16841.95,16905.91,16962.53,18665.15,0,0,90,10,1056.88,1057.89,1059.48,1061.64,1064.31,1067.35,1135.23,1069.99,1082.15,1086.25,1096.03,1101.31,1111.79,1122.00,1133.70,1146.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-778,-717,-667,-608,-564,-520,-474,-417,-359,-291,-239,-175,-121,-57,-399,15,40,90,10
9/16/2008,16:15:00,999.25,999.25,974.25,974.25,4426802,4485908,8912710,432577,438814,871391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15964.69,16030.91,16086.08,16149.52,16196.72,16244.59,16293.80,16355.17,16417.15,16489.58,16544.96,16613.44,16671.37,16739.23,16799.23,18320.77,0,0,90,10,1046.25,1047.00,1048.26,1050.11,1052.50,1055.36,1120.97,1057.73,1069.67,1073.45,1082.95,1087.96,1098.43,1108.48,1120.03,1132.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-835,-768,-713,-650,-603,-555,-505,-444,-382,-310,-254,-186,-128,-60,-426,13,37,90,10
9/18/2008,16:15:00,999.25,1024.25,999.25,1024.25,5480974,5567222,11048196,563092,570913,1134005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15883.08,15945.85,15998.43,16059.48,16105.07,16151.53,16199.51,16259.61,16320.56,16392.18,16447.06,16515.17,16572.94,16640.78,16700.91,17990.28,0,0,90,10,1036.51,1037.02,1037.99,1039.49,1041.54,1044.12,1106.88,1046.16,1057.90,1061.36,1070.54,1075.23,1085.57,1095.41,1106.79,1118.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-818,-755,-702,-641,-596,-549,-501,-441,-380,-309,-254,-186,-128,-60,-421,12,35,90,10
9/26/2008,16:15:00,999.25,999.25,974.25,974.25,8600411,8632909,17233323,981279,990066,1971345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15706.08,15771.62,15826.48,15890.08,15937.56,15985.91,16035.81,16098.28,16161.61,16235.98,16292.95,16363.65,16423.60,16493.99,16556.38,17672.77,0,0,90,10,1026.09,1026.50,1027.26,1028.47,1030.21,1032.48,1092.96,1034.14,1045.86,1049.04,1057.96,1062.32,1072.46,1082.14,1093.36,1105.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-850,-785,-730,-666,-619,-570,-521,-458,-395,-320,-263,-193,-133,-62,-438,11,32,90,10
9/29/2008,16:15:00,974.25,974.25,949.25,949.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15501.06,15570.70,15628.90,15696.18,15746.34,15797.36,15849.93,15915.66,15982.20,16060.22,16119.96,16194.01,16256.76,16330.39,16395.63,17366.84,0,0,90,10,1014.59,1015.08,1015.76,1016.78,1018.25,1020.24,1079.19,1021.50,1033.19,1036.12,1044.87,1048.93,1058.84,1068.45,1079.51,1091.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-895,-825,-767,-699,-649,-598,-546,-480,-413,-335,-276,-202,-139,-65,-459,11,30,90,10
9/29/2008,16:15:00,949.25,949.25,924.25,924.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15272.09,15346.75,15409.04,15480.80,15534.23,15588.47,15644.27,15713.93,15784.34,15866.72,15929.75,16007.77,16073.83,16151.28,16219.84,17070.98,0,0,90,10,1001.83,1002.59,1003.34,1004.30,1005.60,1007.35,1065.54,1008.22,1019.77,1022.44,1031.12,1034.90,1044.62,1054.18,1065.03,1076.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-948,-873,-811,-739,-686,-631,-576,-506,-436,-353,-290,-212,-146,-69,-485,10,27,90,10
10/3/2008,16:15:00,924.25,924.25,899.25,899.25,7660677,7653386,15314066,940774,955409,1896183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15022.64,15102.91,15169.77,15246.56,15303.66,15361.53,15420.97,15495.07,15569.83,15657.12,15723.85,15806.34,15876.11,15957.84,16030.12,16783.64,0,0,90,10,987.67,988.76,989.76,990.80,992.05,993.65,1051.95,994.16,1005.63,1007.99,1016.62,1020.19,1029.77,1039.23,1049.86,1061.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1007,-927,-860,-784,-726,-669,-609,-535,-460,-373,-306,-224,-154,-72,-514,8,25,90,10
10/6/2008,16:15:00,899.25,899.25,874.25,874.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14766.07,14841.88,14913.60,14995.76,15056.79,15118.57,15181.93,15260.81,15340.28,15432.89,15503.63,15590.97,15664.77,15751.14,15827.47,16503.34,0,0,90,10,972.04,973.46,974.79,976.07,977.41,978.97,1038.32,979.19,990.68,992.75,1001.29,1004.68,1014.22,1023.61,1034.03,1045.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1061,-986,-914,-832,-771,-709,-646,-567,-487,-395,-324,-236,-163,-76,-544,7,23,90,10
10/6/2008,16:15:00,874.25,874.25,849.25,849.25,2232208,2243088,4475297,281295,283890,565185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14487.29,14565.97,14642.69,14730.42,14795.53,14861.38,14928.84,15012.73,15097.15,15195.38,15270.36,15362.83,15440.90,15532.21,15612.82,16228.57,0,0,90,10,954.81,956.61,958.27,959.86,961.45,963.10,1024.55,963.15,974.85,976.64,985.10,988.29,997.86,1007.25,1017.50,1028.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1126,-1047,-970,-882,-817,-751,-684,-600,-516,-417,-342,-250,-172,-81,-577,5,21,90,10
10/7/2008,16:15:00,849.25,849.25,824.25,824.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14209.64,14277.20,14358.93,14452.29,14521.55,14591.54,14663.19,14752.22,14841.75,14945.79,15025.17,15122.97,15205.49,15301.95,15387.05,15957.75,0,0,90,10,935.86,938.10,940.15,942.08,943.96,945.86,1010.54,945.85,958.05,959.59,967.99,970.97,980.61,990.09,1000.22,1011.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1177,-1110,-1028,-935,-866,-796,-724,-635,-545,-441,-362,-264,-182,-85,-610,4,19,90,10
