<Date>, <Time>, <Open>, <High>, <Low>, <Close>, <UpVolume>, <DownVolume>, <TotalVolume>, <UpTicks>, <DownTicks>, <TotalTicks>, <OpenInterest>, <Knt1>, <usc1>, <+mx1>, <-mx1>, <Message1>, <Knt2>, <usc2>, <+mx2>, <-mx2>, <Message2>, <Knt3>, <usc3>, <+mx3>, <-mx3>, <Message3>, <Knt4>, <usc4>, <+mx4>, <-mx4>, <Message4>, <Knt5>, <usc5>, <+mx5>, <-mx5>, <Message5>, <Knt6>, <usc6>, <+mx6>, <-mx6>, <Message6>, <Knt7>, <usc7>, <+mx7>, <-mx7>, <Message7>, <Knt8>, <usc8>, <+mx8>, <-mx8>, <Message8>, <Knt9>, <usc9>, <+mx9>, <-mx9>, <Message9>, <Knt10>, <usc10>, <+mx10>, <-mx10>, <Message10>, <Knt11>, <usc11>, <+mx11>, <-mx11>, <Message11>, <Zero Line>, <MGapSum 1>, <MGapSum 2>, <MGapSum 3>, <MGapSum 4>, <MGapSum 5>, <MGapSum 6>, <MGapSum 7>, <MGapSum 8>, <MGapSum 9>, <MGapSum 10>, <MGapSum 11>, <MGapSum 12>, <MGapSum 13>, <MGapSum 14>, <MGapSum 15>, <MAvgOfAvg>, <DblSlwK>, <DblSlwD>, <OverBot>, <OverSld>, <HA1>, <HA2>, <HA3>, <HA4>, <HA5>, <HA6>, <AvgOfHAs>, <HA7>, <HA8>, <HA9>, <HA10>, <HA11>, <HA12>, <HA13>, <HA14>, <HA15>, <zero>, <HA1.U>, <HA1.D>, <HA2.U>, <HA2.D>, <HA3.U>, <HA3.D>, <HA4.U>, <HA4.D>, <HA5.U>, <HA5.D>, <HA6.U>, <HA6.D>, <Z.U>, <Z.D>, <HA7.U>, <HA7.D>, <HA8.U>, <HA8.D>, <HA9.U>, <HA9.D>, <HA10.U>, <HA10.D>, <HA11.U>, <HA11.D>, <HA12.U>, <HA12.D>, <HA13.U>, <HA13.D>, <HA14.U>, <HA14.D>, <HA15.U>, <HA15.D>, <TGapSum 1>, <TGapSum 2>, <TGapSum 3>, <TGapSum 4>, <TGapSum 5>, <TGapSum 6>, <TGapSum 7>, <TGapSum 8>, <TGapSum 9>, <TGapSum 10>, <TGapSum 11>, <TGapSum 12>, <TGapSum 13>, <TGapSum 14>, <TAvgOfAvg>, <SlowK>, <SlowD>, <OverBot>, <OverSld>
4/24/2007,16:15:00,1319.25,1341.75,1319.25,1341.75,4149140,4046481,8195623,228806,224259,453065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18879.35,18815.64,18762.60,18701.77,18656.58,18610.84,18563.95,18505.61,18446.90,18378.65,18326.60,18262.51,18208.49,18145.41,18089.86,19559.82,100,100,90,10,1276.08,1276.82,1277.91,1279.21,1280.58,1282.01,1298.52,1286.46,1283.75,1287.66,1286.69,1290.03,1288.70,1288.82,1288.45,1286.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,789,726,673,612,567,521,474,416,357,289,237,173,119,56,400,96,94,90,10
5/17/2007,16:15:00,1341.75,1364.25,1341.75,1364.25,9645324,9657346,19302675,572498,581169,1153667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19101.11,19032.09,18974.72,18909.13,18860.47,18811.29,18760.94,18698.40,18635.56,18562.66,18507.09,18438.77,18381.22,18314.09,18255.01,19497.19,100,100,90,10,1287.55,1287.89,1288.57,1289.52,1290.62,1291.80,1303.47,1296.06,1292.95,1296.90,1295.79,1299.09,1297.63,1297.78,1297.70,1296.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,846,777,720,654,605,556,506,443,381,308,252,184,126,59,428,96,95,90,10
7/12/2007,16:15:00,1364.25,1386.75,1364.25,1386.75,27111709,28035834,55146443,1684209,1707706,3391915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19339.03,19264.40,19202.45,19131.79,19079.42,19026.55,18972.51,18905.46,18838.17,18760.23,18700.87,18627.96,18566.60,18495.08,18432.18,19454.63,100,100,90,10,1300.70,1300.61,1300.89,1301.44,1302.19,1303.08,1308.61,1307.07,1303.18,1307.12,1305.89,1309.13,1307.47,1307.45,1307.53,1306.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,907,832,770,700,647,594,540,473,406,328,269,196,134,63,457,96,95,90,10
7/25/2007,16:15:00,1364.25,1364.25,1341.75,1341.75,7217732,7546533,14762555,514700,530074,1044774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19446.63,19374.98,19315.19,19246.39,19195.22,19143.33,19090.06,19023.69,18956.81,18878.95,18819.53,18746.29,18684.51,18612.32,18548.68,19430.68,99,100,90,10,1313.61,1313.10,1313.00,1313.23,1313.66,1314.24,1314.04,1317.97,1313.33,1317.24,1315.89,1319.14,1317.27,1317.02,1317.17,1316.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,898,826,767,698,647,595,541,475,408,330,271,198,136,64,457,96,95,90,10
7/26/2007,16:15:00,1341.75,1341.75,1319.25,1319.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19491.08,19425.78,19370.89,19306.86,19258.97,19210.08,19159.55,19096.21,19031.98,18956.60,18898.88,18827.36,18766.79,18695.76,18632.92,19422.35,99,100,90,10,1325.20,1324.31,1323.89,1323.83,1324.03,1324.38,1319.80,1327.86,1322.78,1326.61,1325.18,1328.47,1326.48,1326.09,1326.26,1325.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,858,793,738,674,626,577,527,463,399,324,266,194,134,63,442,95,95,90,10
7/26/2007,16:15:00,1319.25,1319.25,1296.75,1296.75,1787215,1862985,3650201,157361,158268,315629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19481.57,19425.03,19377.00,19319.88,19276.84,19232.49,19186.23,19127.75,19067.95,18996.99,18942.43,18874.32,18816.34,18748.02,18687.29,19425.78,98,100,90,10,1334.62,1333.51,1332.81,1332.54,1332.57,1332.79,1325.90,1336.12,1330.93,1334.65,1333.18,1336.53,1334.54,1334.26,1334.46,1334.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,794,738,690,633,590,545,499,440,381,310,255,187,129,61,417,95,95,90,10
8/2/2007,16:15:00,1296.75,1296.75,1274.25,1274.25,6607052,6858735,13465789,609725,615271,1224996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19425.94,19379.78,19339.95,19291.30,19254.25,19215.57,19174.74,19122.55,19068.57,19003.59,18953.35,18890.05,18835.80,18771.49,18713.97,19436.55,97,100,90,10,1341.24,1340.12,1339.29,1338.85,1338.78,1338.95,1332.25,1342.24,1337.33,1340.97,1339.48,1342.93,1341.04,1341.12,1341.36,1341.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,712,666,626,577,540,502,461,409,355,290,239,176,122,58,382,94,95,90,10
8/7/2007,16:15:00,1296.75,1319.25,1296.75,1319.25,4054093,4094585,8148681,367992,368215,736207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19474.99,19431.54,19393.94,19347.71,19312.41,19275.44,19236.26,19186.02,19133.84,19070.70,19021.78,18959.90,18906.73,18843.52,18786.82,19453.19,97,100,90,10,1346.64,1345.57,1344.75,1344.22,1344.04,1344.17,1338.77,1347.45,1343.01,1346.54,1345.01,1348.55,1346.80,1347.32,1347.67,1347.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,688,645,607,561,526,489,449,399,347,284,235,173,120,57,372,94,95,90,10
8/13/2007,16:15:00,1296.75,1296.75,1274.25,1274.25,5610709,5740774,11351484,534709,539734,1074443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19421.13,19386.24,19355.50,19316.52,19286.40,19254.40,19220.06,19175.48,19128.64,19071.09,19026.24,18968.98,18919.43,18860.16,18806.66,19472.67,96,100,90,10,1349.69,1348.76,1348.05,1347.59,1347.39,1347.49,1345.32,1350.78,1347.09,1350.57,1349.05,1352.65,1351.10,1352.20,1352.72,1352.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,614,580,549,510,480,448,413,369,322,264,220,162,113,53,340,94,95,90,10
8/14/2007,16:15:00,1274.25,1274.25,1251.75,1251.75,1248537,1351363,2599901,115565,118936,234501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19385.11,19302.39,19279.58,19249.05,19225.00,19198.89,19170.28,19132.48,19092.07,19041.36,19001.52,18949.99,18904.99,18850.72,18801.34,19492.18,93,100,90,10,1350.24,1349.53,1349.02,1348.71,1348.63,1348.79,1351.75,1352.09,1349.30,1352.83,1351.39,1355.07,1353.75,1355.52,1356.30,1356.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,584,501,478,448,424,398,369,331,291,240,200,149,104,49,304,92,95,90,10
8/21/2007,16:15:00,1274.25,1296.75,1274.25,1296.75,7302851,7343718,14646573,714103,720952,1435055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19400.76,19320.69,19299.61,19271.25,19248.84,19224.43,19197.58,19161.97,19123.74,19075.46,19037.43,18988.01,18944.72,18892.34,18844.51,19512.23,91,100,90,10,1350.30,1349.79,1349.47,1349.34,1349.40,1349.68,1357.91,1352.98,1350.87,1354.46,1353.17,1356.90,1355.80,1358.16,1359.21,1359.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,556,476,455,427,404,380,353,317,279,231,193,144,100,48,291,91,94,90,10
9/17/2007,16:15:00,1296.75,1319.25,1296.75,1319.25,14942298,15116328,30058637,1313300,1305960,2619260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19511.27,19381.83,19360.11,19331.44,19308.91,19284.52,19257.82,19222.53,19184.71,19137.02,19099.45,19050.62,19007.82,18956.01,18908.65,19534.64,89,100,90,10,1350.71,1350.42,1350.24,1350.25,1350.44,1350.83,1363.73,1354.15,1352.46,1356.12,1355.03,1358.79,1357.87,1360.59,1361.89,1362.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,603,473,451,423,400,376,349,314,276,228,191,142,99,47,292,91,94,90,10
9/18/2007,16:15:00,1319.25,1341.75,1319.25,1341.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19599.78,19528.06,19455.75,19424.89,19400.90,19375.23,19347.40,19310.91,19272.09,19223.46,19185.25,19135.73,19092.41,19040.04,18992.21,19561.86,87,99,90,10,1352.02,1351.99,1351.95,1352.03,1352.31,1352.77,1369.16,1356.09,1354.60,1358.30,1357.38,1361.17,1360.38,1363.28,1364.77,1365.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,608,536,464,433,409,383,355,319,280,231,193,144,100,48,300,90,94,90,10
9/28/2007,16:15:00,1341.75,1364.25,1341.75,1364.25,8210788,8131430,16338775,585189,588203,1173392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19758.92,19650.57,19581.95,19547.49,19521.01,19493.05,19463.10,19424.23,19383.26,19332.47,19292.69,19241.43,19196.73,19142.85,19093.76,19596.56,85,99,90,10,1354.55,1354.85,1354.98,1355.12,1355.40,1355.88,1374.23,1359.14,1357.64,1361.36,1360.56,1364.36,1363.66,1366.55,1368.18,1369.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,665,557,488,454,427,399,369,330,289,239,199,148,103,49,314,90,94,90,10
10/8/2007,16:15:00,1364.25,1386.75,1364.25,1386.75,3887392,3815898,7702252,271453,269213,540666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19897.50,19834.83,19734.73,19695.64,19665.92,19634.92,19602.09,19559.92,19515.89,19461.94,19419.85,19365.97,19319.19,19263.00,19211.98,19641.36,84,98,90,10,1358.50,1359.12,1359.46,1359.68,1359.95,1360.37,1378.97,1363.52,1361.79,1365.54,1364.78,1368.57,1367.93,1370.65,1372.37,1373.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,686,623,523,484,454,423,390,348,304,250,208,154,107,51,334,90,94,90,10
10/18/2007,16:15:00,1364.25,1364.25,1341.75,1341.75,6892207,6985307,13877080,520304,526956,1047260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19981.55,19883.92,19819.59,19744.71,19716.24,19686.45,19654.80,19614.02,19571.32,19518.79,19477.75,19425.05,19379.20,19324.03,19273.82,19696.21,81,98,90,10,1362.20,1363.17,1363.80,1364.20,1364.53,1364.92,1383.46,1367.92,1365.87,1369.62,1368.98,1372.74,1372.15,1374.76,1376.56,1378.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,708,610,546,471,442,413,381,340,298,245,204,151,105,50,331,89,93,90,10
11/6/2007,16:15:00,1341.75,1341.75,1319.25,1319.25,12989792,13161553,26149343,1085867,1100529,2186396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19990.92,19931.39,19823.05,19747.51,19722.06,19695.18,19666.36,19628.91,19589.37,19540.22,19501.65,19451.79,19408.21,19355.53,19307.38,19756.68,78,97,90,10,1364.79,1366.12,1367.09,1367.77,1368.27,1368.72,1387.72,1371.63,1369.41,1373.13,1372.68,1376.45,1375.91,1378.41,1380.34,1382.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,684,624,516,440,415,388,359,322,282,233,194,144,101,48,317,89,93,90,10
11/7/2007,16:15:00,1319.25,1319.25,1296.75,1296.75,1239710,1383623,2623334,114741,116947,231688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20009.43,19901.43,19834.35,19709.75,19688.66,19665.97,19641.24,19608.64,19573.71,19529.51,19494.58,19448.93,19408.72,19359.78,19314.73,19817.81,71,97,90,10,1365.44,1367.14,1368.51,1369.55,1370.33,1370.98,1391.71,1373.90,1371.91,1375.59,1375.36,1379.19,1378.76,1381.29,1383.40,1385.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,695,587,520,395,374,351,327,294,259,215,180,134,94,45,298,88,93,90,10
11/8/2007,16:15:00,1296.75,1296.75,1274.25,1274.25,1539054,1557737,3096792,156148,156863,313011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19949.48,19893.22,19768.01,19692.69,19620.64,19603.11,19583.43,19556.83,19527.64,19489.64,19459.29,19418.96,19383.03,19338.86,19297.80,19874.64,58,96,90,10,1363.70,1365.76,1367.56,1369.03,1370.20,1371.15,1395.39,1374.22,1372.88,1376.51,1376.54,1380.48,1380.29,1383.07,1385.39,1387.36,0.00,0.00,1306.75,0.00,1316.75,0.00,1336.75,0.00,1356.75,0.00,1376.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,652,595,470,395,323,305,286,259,230,192,161,121,85,41,274,86,92,90,10
11/20/2007,16:15:00,1274.25,1274.25,1251.75,1251.75,8868552,9031887,17900377,856626,870772,1727398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19919.28,19800.21,19733.67,19595.38,19522.09,19510.39,19496.45,19476.72,19454.13,19423.31,19398.28,19364.16,19333.25,19294.69,19258.35,19922.63,39,94,90,10,1359.32,1361.73,1363.96,1365.91,1367.53,1368.90,1398.61,1372.22,1372.00,1375.63,1375.93,1380.00,1380.17,1383.44,1386.00,1388.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1374.25,0.00,0.00,0.00,1394.25,0.00,1414.25,0.00,1434.25,0.00,1454.25,0.00,1474.25,0.00,1494.25,0.00,0.00,0.00,0.00,0.00,0.00,661,542,475,337,264,252,238,218,196,165,140,106,75,36,247,84,92,90,10
11/23/2007,16:15:00,1251.75,1251.75,1229.25,1229.25,1342233,1348195,2690429,136479,136989,273468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19799.00,19676.00,19612.20,19543.03,19396.58,19391.17,19383.46,19371.20,19355.85,19332.95,19313.81,19286.61,19261.31,19229.05,19198.03,19957.78,8,93,90,10,1352.27,1355.01,1357.65,1360.08,1362.22,1364.07,1401.24,1367.73,1369.01,1372.72,1373.39,1377.58,1378.22,1382.16,1385.02,1387.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1491.75,0.00,1511.75,0.00,1531.75,601,478,414,345,199,193,185,173,158,135,116,89,63,31,212,82,91,90,10
11/27/2007,16:15:00,1251.75,1274.25,1251.75,1274.25,2412685,2468838,4881524,211170,217125,428295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19735.59,19691.72,19565.07,19502.20,19433.87,19360.06,19354.27,19344.51,19331.75,19311.95,19295.18,19270.92,19248.09,19218.71,19190.19,19979.64,0,90,90,10,1344.53,1347.61,1350.56,1353.40,1356.01,1358.34,1403.13,1362.36,1365.11,1368.97,1370.06,1374.34,1375.45,1380.08,1383.28,1386.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,545,502,375,312,244,170,164,154,142,122,105,81,58,29,200,80,90,90,10
11/29/2007,16:15:00,1274.25,1296.75,1274.25,1296.75,2155629,2076869,4232498,178908,181560,360468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19767.87,19666.25,19619.67,19498.58,19437.05,19369.77,19364.02,19354.54,19342.30,19323.41,19307.41,19284.26,19262.45,19234.33,19206.98,19989.69,0,87,90,10,1337.20,1340.66,1343.89,1346.99,1349.96,1352.70,1404.19,1357.06,1360.97,1365.01,1366.59,1370.95,1372.48,1377.65,1381.22,1384.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,561,459,413,292,230,163,157,148,135,116,100,77,55,27,196,78,89,90,10
12/5/2007,16:15:00,1296.75,1319.25,1296.75,1319.25,3320500,3283995,6604496,285265,283244,568509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19757.35,19672.30,19634.33,19588.69,19534.83,19415.62,19408.42,19397.47,19384.06,19364.28,19347.73,19324.15,19302.12,19273.92,19246.61,19990.74,0,84,90,10,1331.14,1334.90,1338.40,1341.70,1344.88,1347.92,1404.38,1352.54,1357.25,1361.47,1363.58,1367.99,1369.88,1375.35,1379.26,1382.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,511,426,388,342,288,169,162,151,137,118,101,78,56,27,197,78,89,90,10
12/14/2007,16:15:00,1296.75,1296.75,1274.25,1274.25,6179021,6234181,12413205,519957,523008,1042965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19698.48,19679.63,19586.76,19546.11,19496.00,19440.24,19376.67,19368.25,19357.42,19340.64,19326.38,19305.61,19285.95,19260.48,19235.54,19983.64,0,80,90,10,1325.05,1329.07,1332.83,1336.36,1339.73,1342.96,1403.71,1347.80,1353.15,1357.55,1360.20,1364.72,1366.98,1372.63,1376.87,1380.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1596.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,463,444,351,311,260,205,141,133,122,105,91,70,50,25,185,76,88,90,10
