<Date>, <Time>, <Open>, <High>, <Low>, <Close>, <UpVolume>, <DownVolume>, <TotalVolume>, <UpTicks>, <DownTicks>, <TotalTicks>, <OpenInterest>, <Knt1>, <usc1>, <+mx1>, <-mx1>, <Message1>, <Knt2>, <usc2>, <+mx2>, <-mx2>, <Message2>, <Knt3>, <usc3>, <+mx3>, <-mx3>, <Message3>, <Knt4>, <usc4>, <+mx4>, <-mx4>, <Message4>, <Knt5>, <usc5>, <+mx5>, <-mx5>, <Message5>, <Knt6>, <usc6>, <+mx6>, <-mx6>, <Message6>, <Knt7>, <usc7>, <+mx7>, <-mx7>, <Message7>, <Knt8>, <usc8>, <+mx8>, <-mx8>, <Message8>, <Knt9>, <usc9>, <+mx9>, <-mx9>, <Message9>, <Knt10>, <usc10>, <+mx10>, <-mx10>, <Message10>, <Knt11>, <usc11>, <+mx11>, <-mx11>, <Message11>, <Zero Line>, <MGapSum 1>, <MGapSum 2>, <MGapSum 3>, <MGapSum 4>, <MGapSum 5>, <MGapSum 6>, <MGapSum 7>, <MGapSum 8>, <MGapSum 9>, <MGapSum 10>, <MGapSum 11>, <MGapSum 12>, <MGapSum 13>, <MGapSum 14>, <MGapSum 15>, <MAvgOfAvg>, <DblSlwK>, <DblSlwD>, <OverBot>, <OverSld>, <HA1>, <HA2>, <HA3>, <HA4>, <HA5>, <HA6>, <AvgOfHAs>, <HA7>, <HA8>, <HA9>, <HA10>, <HA11>, <HA12>, <HA13>, <HA14>, <HA15>, <zero>, <HA1.U>, <HA1.D>, <HA2.U>, <HA2.D>, <HA3.U>, <HA3.D>, <HA4.U>, <HA4.D>, <HA5.U>, <HA5.D>, <HA6.U>, <HA6.D>, <Z.U>, <Z.D>, <HA7.U>, <HA7.D>, <HA8.U>, <HA8.D>, <HA9.U>, <HA9.D>, <HA10.U>, <HA10.D>, <HA11.U>, <HA11.D>, <HA12.U>, <HA12.D>, <HA13.U>, <HA13.D>, <HA14.U>, <HA14.D>, <HA15.U>, <HA15.D>, <TGapSum 1>, <TGapSum 2>, <TGapSum 3>, <TGapSum 4>, <TGapSum 5>, <TGapSum 6>, <TGapSum 7>, <TGapSum 8>, <TGapSum 9>, <TGapSum 10>, <TGapSum 11>, <TGapSum 12>, <TGapSum 13>, <TGapSum 14>, <TAvgOfAvg>, <SlowK>, <SlowD>, <OverBot>, <OverSld>
12/1/2008,16:15:00,649.25,649.25,629.25,629.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9026.66,8962.40,8901.83,8832.54,8781.89,8730.22,8678.91,8634.23,8571.76,8549.90,8533.68,8524.25,8543.92,8584.29,8644.68,8543.75,98,99,90,10,611.81,612.03,611.84,611.32,610.57,609.65,599.94,606.43,606.01,602.07,600.76,596.12,594.20,589.40,584.64,579.81,0.00,0.00,655.25,0.00,661.25,0.00,673.25,0.00,685.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,721.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,382,318,257,188,137,86,34,-10,-73,-95,-111,-120,-101,-60,55,14,11,90,10
12/4/2008,16:15:00,649.25,669.25,649.25,669.25,5970015,6069292,12039310,938980,935845,1874825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9035.49,8970.98,8908.95,8837.02,8784.00,8729.58,8675.14,8625.43,8557.73,8527.97,8505.60,8488.72,8501.31,8532.71,8585.18,8501.33,98,100,90,10,612.36,612.73,612.61,612.10,611.32,610.33,598.38,607.14,606.40,602.56,601.27,596.73,594.77,589.79,585.10,580.27,0.00,643.25,0.00,637.25,0.00,625.25,0.00,613.25,0.00,601.25,0.00,589.25,0.00,0.00,0.00,577.25,0.00,565.25,0.00,553.25,0.00,541.25,0.00,529.25,0.00,517.25,0.00,505.25,0.00,493.25,0.00,481.25,0.00,450,386,324,252,199,144,90,40,-27,-57,-80,-96,-84,-52,99,14,11,90,10
12/5/2008,16:15:00,669.25,689.25,669.25,689.25,1626548,1594957,3221506,261277,258976,520253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9057.87,8992.71,8929.16,8854.41,8798.83,8741.47,8683.72,8628.82,8555.86,8518.03,8489.39,8464.89,8470.26,8492.53,8536.88,8462.53,100,100,90,10,613.87,614.36,614.36,613.91,613.10,612.04,596.96,608.85,607.72,603.94,602.63,598.18,596.14,590.98,586.29,581.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,521,456,392,318,262,205,147,92,19,-19,-47,-72,-67,-44,144,15,11,90,10
12/15/2008,16:15:00,689.25,709.25,689.25,709.25,7498379,7537151,15035533,1081435,1084002,2165437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9096.41,9029.86,8964.45,8886.50,8828.04,8767.36,8706.01,8645.56,8567.20,8521.01,8485.89,8453.54,8451.53,8464.45,8500.46,8428.19,100,100,90,10,616.67,617.19,617.27,616.90,616.11,615.00,595.74,611.79,610.17,606.38,604.95,600.60,598.45,593.10,588.33,583.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,596,529,464,386,328,267,206,145,67,21,-15,-47,-49,-36,191,16,12,90,10
12/22/2008,16:15:00,689.25,689.25,669.25,669.25,5045994,5021173,10067169,683637,692057,1375694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9134.91,9067.33,9000.76,8920.34,8859.47,8795.89,8731.26,8665.65,8582.40,8528.34,8487.11,8447.20,8438.10,8442.07,8469.97,8398.81,100,100,90,10,619.37,619.83,619.98,619.71,619.01,617.92,594.76,614.74,612.72,608.93,607.32,603.05,600.83,595.37,590.48,585.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,665,597,531,450,390,326,261,196,112,58,17,-23,-32,-28,235,17,12,90,10
12/31/2008,16:15:00,689.25,709.25,689.25,709.25,1905923,1842664,3748591,300462,304666,605128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9185.47,9116.03,9047.90,8964.70,8901.29,8834.61,8766.53,8695.52,8607.25,8545.22,8497.80,8450.25,8434.01,8429.01,8448.77,8374.90,100,100,90,10,623.22,623.48,623.57,623.34,622.72,621.70,594.08,618.61,616.10,612.30,610.42,606.20,603.89,598.31,593.28,588.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,737,667,599,516,453,386,318,247,158,96,49,1,-15,-20,280,19,12,90,10
1/5/2009,16:15:00,709.25,729.25,709.25,729.25,1379337,1322710,2702048,194380,193250,387630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9252.77,9180.10,9109.42,9022.59,8956.23,8886.07,8814.20,8737.29,8643.59,8573.24,8519.44,8464.04,8440.45,8426.28,8437.79,8357.09,100,100,90,10,628.80,628.65,628.52,628.22,627.61,626.64,593.76,623.69,620.55,616.73,614.52,610.29,607.83,602.08,596.88,591.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,815,742,672,585,518,448,376,300,206,135,82,26,3,-12,326,22,13,90,10
1/8/2009,16:15:00,709.25,709.25,689.25,689.25,2794435,2854507,5648944,390075,384263,774338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9321.13,9245.16,9171.90,9081.93,9013.03,8939.85,8864.46,8781.90,8682.98,8604.60,8544.67,8481.69,8450.93,8427.90,8431.39,8345.87,100,100,90,10,634.69,633.97,633.50,633.02,632.37,631.43,593.86,628.65,625.12,621.30,618.79,614.53,611.87,605.94,600.62,595.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,509.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,890,814,741,651,582,508,433,351,252,173,113,50,20,-3,372,24,14,90,10
1/9/2009,16:15:00,689.25,689.25,669.25,669.25,984582,1068140,2052723,135782,138449,274231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9382.53,9303.99,9228.66,9136.63,9066.04,8990.75,8912.49,8824.93,8721.45,8635.66,8570.14,8500.04,8462.43,8430.96,8426.82,8341.48,100,100,90,10,640.12,638.78,637.84,637.10,636.34,635.40,594.41,632.79,629.26,625.50,622.76,618.48,615.60,609.60,604.20,598.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,956,877,802,710,639,564,486,398,295,209,143,73,36,4,413,26,14,90,10
1/13/2009,16:15:00,669.25,669.25,649.25,649.25,1903780,2034784,3938565,239711,242596,482307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9430.70,9350.58,9274.06,9181.22,9109.99,9033.74,8953.60,8862.22,8755.26,8663.05,8592.71,8516.18,8472.25,8433.01,8421.77,8343.82,100,100,90,10,644.55,642.61,641.17,640.07,639.12,638.14,595.39,635.69,632.44,628.83,625.98,621.71,618.64,612.73,607.29,601.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1009,929,852,759,688,612,532,440,333,241,171,94,50,11,448,28,15,90,10
1/16/2009,16:15:00,649.25,649.25,629.25,629.25,4392622,4606279,8939083,552368,558419,1110787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9461.23,9380.70,9303.91,9211.57,9140.75,9064.72,8983.87,8890.17,8781.06,8683.62,8609.40,8527.34,8477.83,8431.74,8414.08,8352.44,100,100,90,10,647.59,645.11,643.20,641.71,640.51,639.42,596.78,637.09,634.33,630.91,628.11,623.91,620.72,615.05,609.59,603.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1047,967,890,797,727,651,570,476,367,270,195,113,64,18,477,30,16,90,10
1/20/2009,16:15:00,629.25,629.25,609.25,609.25,0,0,0,0,0,0,0,0,-1,100,-100,0,0,-1,95,-95,0,0,-1,90,-90,0,0,-1,85,-85,0,0,-1,80,-80,0,0,-1,75,-75,0,0,-1,70,-70,0,0,-1,65,-65,0,0,-1,60,-60,0,0,-1,55,-55,0,0,-1,50,-50,0,0,9471.55,9391.75,9315.65,9224.96,9155.48,9080.71,9000.33,8905.91,8796.09,8694.83,8617.76,8531.18,8476.95,8425.01,8401.70,8366.57,100,100,90,10,648.97,646.08,643.76,641.92,640.45,639.19,598.51,636.91,634.72,631.53,628.93,624.87,621.66,616.35,610.91,605.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,677.25,0.00,689.25,0.00,0.00,0.00,701.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1070,990,914,823,754,679,599,504,394,293,216,129,75,23,498,32,18,90,10
1/27/2009,16:15:00,629.25,649.25,629.25,649.25,7745824,7792535,15538361,1024219,1029758,2053977,0,0,1,100,-100,0,0,1,95,-95,0,0,1,90,-90,0,0,1,85,-85,0,0,1,80,-80,0,0,1,75,-75,0,0,1,70,-70,0,0,1,65,-65,0,0,1,60,-60,0,0,1,55,-55,0,0,1,50,-50,0,0,9477.97,9398.93,9323.38,9234.28,9166.16,9092.78,9013.24,8918.68,8808.65,8704.16,8624.62,8534.03,8475.48,8418.10,8389.49,8385.40,100,100,90,10,650.07,646.88,644.20,642.02,640.25,638.77,600.50,636.43,634.72,631.74,629.36,625.51,622.34,617.37,611.96,606.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,733.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1088,1009,934,845,777,703,624,529,419,315,235,145,86,29,516,35,19,90,10
1/28/2009,16:15:00,649.25,669.25,649.25,669.25,0,0,0,0,0,0,0,0,1,100,-100,0,0,1,95,-95,0,0,1,90,-90,0,0,1,85,-85,0,0,1,80,-80,0,0,1,75,-75,0,0,1,70,-70,0,0,1,65,-65,0,0,1,60,-60,0,0,1,55,-55,0,0,1,50,-50,0,0,9488.82,9409.82,9334.20,9245.85,9178.57,9106.16,9027.45,8932.84,8822.82,8715.36,8633.46,8539.03,8476.30,8413.57,8379.77,8408.29,100,100,90,10,651.59,648.21,645.23,642.73,640.65,638.90,602.71,636.42,634.82,632.01,629.82,626.17,623.13,618.48,613.12,607.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,601.25,0.00,589.25,0.00,0.00,0.00,0.00,0.00,565.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1109,1030,954,866,799,726,648,553,443,336,254,159,97,34,534,38,20,90,10
1/29/2009,16:15:00,649.25,649.25,629.25,629.25,2194155,2156055,4350211,267587,273866,541453,0,0,1,100,-100,0,0,1,95,-95,0,0,1,90,-90,0,0,1,85,-85,0,0,1,80,-80,0,0,1,75,-75,0,0,1,70,-70,0,0,1,65,-65,0,0,1,60,-60,0,0,1,55,-55,0,0,1,50,-50,0,0,9493.12,9414.22,9338.68,9250.91,9184.44,9113.00,9035.40,8941.38,8831.93,8722.28,8638.52,8540.80,8474.35,8406.82,8368.24,8434.54,100,100,90,10,652.49,649.07,645.92,643.16,640.82,638.82,605.08,636.19,634.41,631.70,629.68,626.24,623.41,619.09,613.83,608.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,709.25,0.00,0.00,0.00,0.00,0.00,733.25,0.00,745.25,0.00,757.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1125,1046,970,883,816,745,667,573,464,354,270,173,106,39,549,39,22,90,10
2/13/2009,16:15:00,629.25,629.25,609.25,609.25,13122557,13148021,26270581,1641651,1626139,3267790,0,0,1,100,-100,0,0,1,95,-95,0,0,1,90,-90,0,0,1,85,-85,0,0,1,80,-80,0,0,1,75,-75,0,0,1,70,-70,0,0,1,65,-65,0,0,1,60,-60,0,0,1,55,-55,0,0,1,50,-50,0,0,9487.51,9409.25,9334.21,9247.27,9181.72,9111.36,9035.14,8942.27,8833.92,8722.94,8637.89,8537.50,8467.86,8396.09,8353.21,8463.35,100,100,90,10,652.35,649.05,645.89,642.99,640.45,638.25,607.55,635.47,633.43,630.76,628.84,625.60,623.03,619.02,613.92,608.47,0.00,0.00,635.25,0.00,641.25,0.00,653.25,0.00,665.25,0.00,677.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,749.25,0.00,761.25,0.00,773.25,0.00,0.00,0.00,0.00,1134,1056,981,894,829,758,682,589,481,370,285,184,115,43,560,40,23,90,10
2/17/2009,16:15:00,609.25,609.25,589.25,589.25,0,0,0,0,0,0,0,0,98,100,-100,0,0,93,95,-95,0,0,88,90,-90,0,0,83,85,-85,0,0,78,80,-80,0,0,73,75,-75,0,0,68,70,-70,0,0,63,65,-65,0,0,58,60,-60,0,0,53,55,-55,0,0,48,50,-50,0,0,9468.67,9392.08,9318.38,9232.90,9168.60,9099.64,9025.10,8933.92,8827.25,8715.87,8630.17,8527.81,8455.55,8380.11,8333.39,8493.79,100,100,90,10,650.78,647.77,644.75,641.85,639.22,636.89,610.06,634.00,631.74,629.09,627.18,624.11,621.82,618.16,613.30,608.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,765.25,0.00,777.25,1135,1059,985,900,835,766,692,601,494,382,297,194,122,47,567,40,25,90,10
2/19/2009,16:15:00,589.25,589.25,569.25,569.25,3944541,4194094,8138636,463490,469436,932926,0,0,98,100,-100,0,0,93,95,-95,0,0,88,90,-90,0,0,83,85,-85,0,0,78,80,-80,0,0,73,75,-75,0,0,68,70,-70,0,0,63,65,-65,0,0,58,60,-60,0,0,53,55,-55,0,0,48,50,-50,0,0,9433.23,9359.81,9288.69,9205.77,9143.30,9076.29,9003.82,8914.99,8810.60,8699.81,8614.18,8510.56,8436.31,8357.89,8307.83,8524.77,98,100,90,10,647.41,644.84,642.13,639.40,636.81,634.44,612.50,631.50,629.20,626.55,624.60,621.68,619.65,616.40,611.85,606.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1125,1052,981,898,835,768,696,607,503,392,306,203,128,50,570,39,26,90,10
2/20/2009,16:15:00,569.25,569.25,549.25,549.25,1537053,1605012,3142066,200916,203514,404430,0,0,98,100,-100,0,0,93,95,-95,0,0,88,90,-90,0,0,83,85,-85,0,0,78,80,-80,0,0,73,75,-75,0,0,68,70,-70,0,0,63,65,-65,0,0,58,60,-60,0,0,53,55,-55,0,0,48,50,-50,0,0,9377.95,9309.59,9242.67,9163.82,9104.01,9039.72,8969.86,8884.17,8782.75,8673.62,8588.84,8484.72,8409.18,8328.54,8275.69,8554.98,93,100,90,10,641.84,639.91,637.69,635.31,632.90,630.61,614.77,627.71,625.63,623.00,621.02,618.21,616.39,613.62,609.43,604.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1102,1034,967,888,828,764,694,608,507,398,313,209,133,53,567,38,27,90,10
2/27/2009,16:15:00,549.25,549.25,529.25,529.25,7007045,7208237,14215285,859342,869812,1729154,0,0,-100,100,-100,0,0,-95,95,-95,0,0,-90,90,-90,0,0,-85,85,-85,0,0,-80,80,-80,0,0,-75,75,-75,0,0,-70,70,-70,0,0,-65,65,-65,0,0,-60,60,-60,0,0,-55,55,-55,0,0,-50,50,-50,0,0,9299.74,9238.64,9177.91,9104.99,9048.93,8988.35,8921.76,8840.17,8742.53,8636.19,8553.11,8449.33,8373.28,8291.28,8236.27,8582.87,89,100,90,10,633.83,632.67,631.11,629.23,627.18,625.11,616.71,622.33,620.86,618.29,616.31,613.61,611.96,609.74,605.94,601.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1063,1002,942,869,813,752,685,604,506,400,317,213,137,55,557,36,28,90,10
3/2/2009,16:15:00,529.25,529.25,509.25,509.25,0,0,0,0,0,0,0,0,-100,100,-100,0,0,-95,95,-95,0,0,-90,90,-90,0,0,-85,85,-85,0,0,-80,80,-80,0,0,-75,75,-75,0,0,-70,70,-70,0,0,-65,65,-65,0,0,-60,60,-60,0,0,-55,55,-55,0,0,-50,50,-50,0,0,9197.28,9145.43,9092.88,9027.68,8976.49,8920.62,8858.10,8781.74,8688.80,8586.44,8505.94,8403.42,8327.72,8245.35,8188.89,8606.72,85,100,90,10,623.40,623.08,622.29,621.09,619.56,617.86,618.15,615.31,614.71,612.23,610.37,607.76,606.27,604.69,601.30,597.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008,957,904,839,788,732,669,593,500,398,317,215,139,56,541,35,29,90,10
3/2/2009,16:15:00,509.25,509.25,489.25,489.25,1411160,1475039,2886199,162940,169512,332452,0,0,-100,100,-100,0,0,-95,95,-95,0,0,-90,90,-90,0,0,-85,85,-85,0,0,-80,80,-80,0,0,-75,75,-75,0,0,-70,70,-70,0,0,-65,65,-65,0,0,-60,60,-60,0,0,-55,55,-55,0,0,-50,50,-50,0,0,9071.15,9030.08,8987.39,8931.37,8886.07,8835.80,8778.14,8708.13,8620.72,8523.46,8446.34,8346.01,8271.58,8189.97,8132.85,8624.71,78,100,90,10,610.81,611.37,611.39,610.95,610.11,608.93,618.93,606.70,607.12,604.81,603.16,600.69,599.37,598.42,595.41,591.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,938,897,855,799,753,703,645,575,488,391,313,213,139,57,518,33,30,90,10
3/11/2009,16:15:00,509.25,529.25,509.25,529.25,11073715,11107922,22181640,1163186,1165690,2328876,0,0,-100,100,-100,0,0,-95,95,-95,0,0,-90,90,-90,0,0,-85,85,-85,0,0,-80,80,-80,0,0,-75,75,-75,0,0,-70,70,-70,0,0,-65,65,-65,0,0,-60,60,-60,0,0,-55,55,-55,0,0,-50,50,-50,0,0,8941.13,8910.71,8877.92,8831.08,8791.72,8746.98,8694.15,8630.43,8548.34,8456.29,8382.57,8284.75,8211.91,8131.46,8074.01,8635.32,72,100,90,10,597.97,599.31,600.12,600.43,600.29,599.73,618.89,597.92,599.31,597.21,595.86,593.52,592.37,591.85,589.16,586.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,709.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,867,837,804,757,718,673,620,556,474,382,309,211,138,57,494,31,31,90,10
3/12/2009,16:15:00,529.25,549.25,529.25,549.25,0,0,0,0,0,0,0,0,-100,100,-100,0,0,-95,95,-95,0,0,-90,90,-90,0,0,-85,85,-85,0,0,-80,80,-80,0,0,-75,75,-75,0,0,-70,70,-70,0,0,-65,65,-65,0,0,-60,60,-60,0,0,-55,55,-55,0,0,-50,50,-50,0,0,8817.58,8796.88,8773.19,8734.79,8700.94,8661.29,8612.86,8554.81,8477.42,8390.15,8319.44,8224.02,8152.74,8073.37,8015.61,8637.55,66,100,90,10,585.92,587.90,589.39,590.36,590.88,590.95,617.96,589.64,591.89,590.02,589.00,586.82,585.82,585.55,583.07,580.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,802,781,758,719,685,646,597,539,462,375,304,208,137,58,471,28,32,90,10
3/16/2009,16:15:00,549.25,569.25,549.25,569.25,4100463,3970395,8070860,371195,364414,735609,0,0,-70,100,-100,0,0,-65,95,-95,0,0,-60,90,-90,0,0,-55,85,-85,0,0,-50,80,-80,0,0,-45,75,-75,0,0,-40,70,-70,0,0,-35,65,-65,0,0,-30,60,-60,0,0,-25,55,-55,0,0,-20,50,-50,0,0,8708.87,8696.26,8680.27,8649.07,8619.94,8584.64,8539.94,8486.60,8412.93,8329.61,8261.26,8167.76,8097.69,8019.06,7960.78,8631.05,63,100,90,10,575.54,577.93,579.93,581.46,582.54,583.18,616.13,582.37,585.33,583.70,583.05,581.01,580.16,579.95,577.61,575.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,748,735,719,688,659,624,579,526,452,369,300,207,137,58,454,27,32,90,10
